3	20200801	未知	150.000	341	5773	639053.000
3	20200801	未知	151.000	308	5348	595499.000
3	20200801	未知	152.000	307	5804	669988.000
3	20200801	未知	153.000	296	5121	577518.000
3	20200801	未知	154.000	295	5703	664299.000
3	20200801	未知	155.000	307	5253	577579.000
3	20200801	未知	156.000	286	5066	544875.000
3	20200801	未知	157.000	326	5687	650135.000
3	20200801	未知	158.000	293	5213	582156.000
3	20200801	未知	159.000	288	5504	626954.000
3	20200801	未知	160.000	293	5248	557547.000
3	20200801	未知	161.000	311	5554	643886.000
3	20200801	未知	162.000	282	4975	547226.000
3	20200801	未知	163.000	295	5304	605388.000
3	20200801	未知	164.000	296	5124	544455.000
3	20200801	未知	165.000	299	5295	596231.000
3	20200801	未知	166.000	296	5336	579935.000
3	20200801	未知	167.000	305	5282	596879.000
3	20200801	未知	168.000	266	4544	490761.000
3	20200801	未知	169.000	281	4908	559038.000
3	20200801	未知	170.000	330	5817	629243.000
3	20200801	未知	171.000	295	5286	595242.000
3	20200801	未知	172.000	273	4638	515494.000
3	20200801	未知	173.000	290	5079	552769.000
3	20200801	未知	174.000	291	5324	553066.000
3	20200801	未知	175.000	276	5148	553317.000
3	20200801	未知	176.000	310	5688	653651.000
3	20200801	未知	177.000	307	5437	595376.000
3	20200801	未知	178.000	297	5481	610280.000
3	20200801	未知	179.000	293	5339	601287.000
3	20200801	未知	180.000	316	5603	635534.000
3	20200801	未知	181.000	296	5362	580366.000
3	20200801	未知	182.000	317	6157	670149.000
3	20200801	未知	183.000	284	5061	571466.000
3	20200801	未知	184.000	256	4689	527732.000
3	20200801	未知	185.000	272	5004	559214.000
3	20200801	未知	186.000	294	5269	598879.000
3	20200801	未知	187.000	278	5233	592164.000
3	20200801	未知	188.000	258	4465	486557.000
3	20200801	未知	189.000	300	5650	630582.000
3	20200801	未知	190.000	292	5069	577725.000
3	20200801	未知	191.000	262	4705	545861.000
3	20200801	未知	192.000	288	5011	545179.000
3	20200801	未知	193.000	272	5124	570160.000
3	20200801	未知	194.000	288	5007	569317.000
3	20200801	未知	195.000	283	4825	532650.000
3	20200801	未知	196.000	292	5275	569290.000
3	20200801	未知	197.000	289	5033	513254.000
3	20200801	未知	198.000	279	4790	522190.000
3	20200801	未知	199.000	319	5645	614190.000
3	20200801	未知	200.000	286	5229	583586.000
3	20200801	未知	201.000	277	4701	546847.000
3	20200801	未知	202.000	266	4886	527385.000
3	20200801	未知	203.000	316	5688	663767.000
3	20200801	未知	204.000	283	5414	578766.000
3	20200801	未知	205.000	279	5207	580055.000
3	20200801	未知	206.000	303	5181	550916.000
3	20200801	未知	207.000	304	5224	584065.000
3	20200801	未知	208.000	285	5432	614690.000
3	20200801	未知	209.000	269	4480	500628.000
3	20200801	未知	210.000	274	4923	552144.000
3	20200801	未知	211.000	310	5718	654140.000
3	20200801	未知	212.000	328	5973	659877.000
3	20200801	未知	213.000	262	4555	551488.000
3	20200801	未知	214.000	299	5405	626274.000
3	20200801	未知	215.000	286	5086	577809.000
3	20200801	未知	216.000	287	4969	527728.000
3	20200801	未知	217.000	307	5317	585916.000
3	20200801	未知	218.000	278	4928	532537.000
3	20200801	未知	219.000	280	5037	584594.000
3	20200801	未知	220.000	256	4911	552890.000
3	20200801	未知	221.000	293	5377	629055.000
3	20200801	未知	222.000	317	5991	679961.000
3	20200801	未知	223.000	285	5230	590159.000
3	20200801	未知	224.000	306	5578	636661.000
3	20200801	未知	225.000	261	4482	517297.000
3	20200801	未知	226.000	345	6172	723576.000
3	20200801	未知	227.000	304	5789	654312.000
3	20200801	未知	228.000	315	5696	656219.000
3	20200801	未知	229.000	312	6066	667217.000
3	20200801	未知	230.000	306	5494	634812.000
3	20200801	未知	231.000	275	4681	519359.000
3	20200801	未知	232.000	287	5179	577330.000
3	20200801	未知	233.000	288	5230	569605.000
3	20200801	未知	234.000	311	5447	626070.000
3	20200801	未知	235.000	296	5021	564199.000
3	20200801	未知	236.000	300	5199	590239.000
3	20200801	未知	237.000	316	5714	621986.000
3	20200801	未知	238.000	312	5683	647076.000
3	20200801	未知	239.000	298	5523	618235.000
3	20200801	未知	240.000	322	5614	611605.000
3	20200801	未知	241.000	305	5391	569121.000
3	20200801	未知	242.000	325	5929	650348.000
3	20200801	未知	243.000	321	5719	638579.000
3	20200801	未知	244.000	289	5096	594663.000
3	20200801	未知	245.000	316	5524	607718.000
3	20200801	未知	246.000	286	5039	559145.000
3	20200801	未知	247.000	275	4915	557867.000
3	20200801	未知	248.000	298	5321	600700.000
3	20200801	未知	249.000	290	5351	616594.000
3	20200801	未知	250.000	298	5049	590114.000
3	20200801	未知	251.000	314	5573	611009.000
3	20200801	未知	252.000	280	4921	546053.000
3	20200801	未知	253.000	288	5406	627487.000
3	20200801	未知	254.000	291	5099	571187.000
3	20200801	未知	255.000	302	5323	571629.000
3	20200801	未知	256.000	307	5436	617790.000
3	20200801	未知	257.000	282	5531	609573.000
3	20200801	未知	258.000	299	5056	535908.000
3	20200801	未知	259.000	298	5480	639241.000
3	20200801	未知	260.000	253	4724	542856.000
3	20200801	未知	261.000	300	5407	597327.000
3	20200801	未知	262.000	305	5630	599273.000
3	20200801	未知	263.000	280	5065	575011.000
3	20200801	未知	264.000	316	5462	637957.000
3	20200801	未知	265.000	286	4907	561402.000
3	20200801	未知	266.000	295	5250	555465.000
3	20200801	未知	267.000	302	5360	623570.000
3	20200801	未知	268.000	279	5222	584692.000
3	20200801	未知	269.000	323	5943	656339.000
3	20200801	未知	270.000	275	4913	551920.000
3	20200801	未知	271.000	297	5382	599059.000
3	20200801	未知	272.000	301	5451	594964.000
3	20200801	未知	273.000	303	5647	646408.000
3	20200801	未知	274.000	277	5018	565924.000
3	20200801	未知	275.000	306	5575	653663.000
3	20200801	未知	276.000	284	5326	577792.000
3	20200801	未知	277.000	322	5906	662233.000
3	20200801	未知	278.000	308	5446	604393.000
3	20200801	未知	279.000	299	5460	591133.000
3	20200801	未知	280.000	311	5478	593659.000
3	20200801	未知	281.000	304	5239	584231.000
3	20200801	未知	282.000	263	4592	515099.000
3	20200801	未知	283.000	306	5316	621932.000
3	20200801	未知	284.000	327	5807	651611.000
3	20200801	未知	285.000	268	4737	512015.000
3	20200801	未知	286.000	276	5091	579752.000
3	20200801	未知	287.000	288	4957	581260.000
3	20200801	未知	288.000	311	5598	646608.000
3	20200801	未知	289.000	320	5864	689858.000
3	20200801	未知	290.000	275	5176	590802.000
3	20200801	未知	291.000	305	5329	608816.000
3	20200801	未知	292.000	312	5617	647560.000
3	20200801	未知	293.000	305	5540	617324.000
3	20200801	未知	294.000	313	5507	614722.000
3	20200801	未知	295.000	286	5422	616581.000
3	20200801	未知	296.000	304	5324	590889.000
3	20200801	未知	297.000	308	5577	599429.000
3	20200801	未知	298.000	291	5445	608744.000
3	20200801	未知	299.000	295	5258	565703.000
3	20200801	未知	300.000	302	5584	647831.000
3	20200801	未知	301.000	287	5349	634711.000
3	20200801	未知	302.000	283	5027	573233.000
3	20200801	未知	303.000	290	5126	586066.000
3	20200801	未知	304.000	266	4800	518479.000
3	20200801	未知	305.000	282	5042	586099.000
3	20200801	未知	306.000	291	5308	612116.000
3	20200801	未知	307.000	270	4824	509721.000
3	20200801	未知	308.000	298	5019	546530.000
3	20200801	未知	309.000	315	5843	682468.000
3	20200801	未知	310.000	296	5184	570912.000
3	20200801	未知	311.000	318	5698	655894.000
3	20200801	未知	312.000	310	5289	595276.000
3	20200801	未知	313.000	311	5253	579026.000
3	20200801	未知	314.000	310	5840	711167.000
3	20200801	未知	315.000	275	4644	516314.000
3	20200801	未知	316.000	305	5393	608998.000
3	20200801	未知	317.000	282	5000	549693.000
3	20200801	未知	318.000	291	5038	564162.000
3	20200801	未知	319.000	305	5519	636419.000
3	20200801	未知	320.000	298	5402	635012.000
3	20200801	未知	321.000	270	4933	543207.000
3	20200801	未知	322.000	326	5954	659472.000
3	20200801	未知	323.000	305	5326	603004.000
3	20200801	未知	324.000	292	5022	593063.000
3	20200801	未知	325.000	314	5402	601293.000
3	20200801	未知	326.000	291	5044	583241.000
3	20200801	未知	327.000	278	5149	571468.000
3	20200801	未知	328.000	301	5595	612692.000
3	20200801	未知	329.000	275	5050	549494.000
3	20200801	未知	330.000	312	5724	619095.000
3	20200801	未知	331.000	303	5738	668179.000
3	20200801	未知	332.000	312	5858	659567.000
3	20200801	未知	333.000	297	5503	627877.000
3	20200801	未知	334.000	292	4978	561685.000
3	20200801	未知	335.000	308	5591	612162.000
3	20200801	未知	336.000	319	5871	657463.000
3	20200801	未知	337.000	274	4529	524774.000
3	20200801	未知	338.000	300	5282	593233.000
3	20200801	未知	339.000	287	5250	599592.000
3	20200801	未知	340.000	298	5615	636637.000
3	20200801	未知	341.000	311	5580	622042.000
3	20200801	未知	342.000	318	6199	724598.000
3	20200801	未知	343.000	283	5301	594391.000
3	20200801	未知	344.000	294	5137	577397.000
3	20200801	未知	345.000	289	5355	591643.000
3	20200801	未知	346.000	280	5217	583773.000
3	20200801	未知	347.000	276	4887	526664.000
3	20200801	未知	348.000	293	5176	554087.000
3	20200801	未知	349.000	273	5209	588811.000
3	20200801	未知	350.000	305	5360	588764.000
3	20200801	未知	351.000	307	5982	682147.000
3	20200801	未知	352.000	290	5325	616676.000
3	20200801	未知	353.000	291	5147	591684.000
3	20200801	未知	354.000	274	4777	567164.000
3	20200801	未知	355.000	293	5351	602512.000
3	20200801	未知	356.000	285	5105	559113.000
3	20200801	未知	357.000	288	5339	607913.000
3	20200801	未知	358.000	279	4950	551379.000
3	20200801	未知	359.000	261	4451	524080.000
3	20200801	未知	360.000	294	5316	588047.000
3	20200801	未知	361.000	313	5609	639920.000
3	20200801	未知	362.000	310	5341	590818.000
3	20200801	未知	363.000	304	5439	599802.000
3	20200801	未知	364.000	308	5322	615529.000
3	20200801	未知	365.000	290	5077	570724.000
3	20200801	未知	366.000	300	5395	590775.000
3	20200801	未知	367.000	305	5541	614677.000
3	20200801	未知	368.000	298	5169	579088.000
3	20200801	未知	369.000	310	5850	678428.000
3	20200801	未知	370.000	295	5311	587776.000
3	20200801	未知	371.000	323	5926	665290.000
3	20200801	未知	372.000	299	5571	596410.000
3	20200801	未知	373.000	311	5709	650173.000
3	20200801	未知	374.000	335	6332	676183.000
3	20200801	未知	375.000	308	5491	613003.000
3	20200801	未知	376.000	295	5130	554664.000
3	20200801	未知	377.000	328	5872	638622.000
3	20200801	未知	378.000	304	5568	630243.000
3	20200801	未知	379.000	297	5139	594181.000
3	20200801	未知	380.000	301	5355	604175.000
3	20200801	未知	381.000	273	4949	550420.000
3	20200801	未知	382.000	300	5558	619457.000
3	20200801	未知	383.000	285	5360	586293.000
3	20200801	未知	384.000	290	5050	582848.000
3	20200801	注册会员	30.000	394	6787	756662.000
3	20200801	注册会员	31.000	408	7385	818972.000
3	20200801	注册会员	32.000	406	7329	829283.000
3	20200801	注册会员	33.000	374	6677	734729.000
3	20200801	注册会员	34.000	391	6915	744700.000
3	20200801	注册会员	35.000	404	7097	786888.000
3	20200801	注册会员	36.000	404	7522	862964.000
3	20200801	注册会员	37.000	427	7498	851038.000
3	20200801	注册会员	38.000	366	6880	807841.000
3	20200801	注册会员	39.000	373	6797	784620.000
3	20200801	注册会员	40.000	383	6933	786404.000
3	20200801	注册会员	41.000	404	7328	815806.000
3	20200801	注册会员	42.000	427	7695	847960.000
3	20200801	注册会员	43.000	384	6695	739338.000
3	20200801	注册会员	44.000	393	6922	762994.000
3	20200801	注册会员	45.000	401	7237	799690.000
3	20200801	注册会员	46.000	358	6128	663471.000
3	20200801	注册会员	47.000	368	6737	773795.000
3	20200801	注册会员	48.000	343	6160	689310.000
3	20200801	注册会员	49.000	408	7482	819456.000
3	20200801	注册会员	50.000	396	7128	803683.000
3	20200801	注册会员	51.000	389	6857	746419.000
3	20200801	注册会员	52.000	380	6585	740530.000
3	20200801	注册会员	53.000	393	7422	856598.000
3	20200801	注册会员	54.000	416	7247	832993.000
3	20200801	注册会员	55.000	424	7802	910399.000
3	20200801	注册会员	56.000	408	7122	759989.000
3	20200801	注册会员	57.000	384	6900	754520.000
3	20200801	注册会员	58.000	417	7325	786762.000
3	20200801	注册会员	59.000	399	7193	785286.000
3	20200801	注册会员	60.000	400	7046	765878.000
3	20200801	注册会员	61.000	388	7045	806469.000
3	20200801	注册会员	62.000	396	7036	794886.000
3	20200801	注册会员	63.000	400	7130	770872.000
3	20200801	注册会员	64.000	414	7298	843667.000
3	20200801	注册会员	65.000	382	6862	777440.000
3	20200801	注册会员	66.000	399	6929	761922.000
3	20200801	注册会员	67.000	386	7100	784433.000
3	20200801	注册会员	68.000	362	6497	788283.000
3	20200801	注册会员	69.000	378	6331	698647.000
3	20200801	注册会员	70.000	416	7254	816642.000
3	20200801	注册会员	71.000	390	7075	779974.000
3	20200801	注册会员	72.000	377	6761	784158.000
3	20200801	注册会员	73.000	421	7559	834128.000
3	20200801	注册会员	74.000	386	6876	786082.000
3	20200801	注册会员	75.000	347	6158	680985.000
3	20200801	注册会员	76.000	389	6824	749249.000
3	20200801	注册会员	77.000	382	7009	773269.000
3	20200801	注册会员	78.000	375	6901	741793.000
3	20200801	注册会员	79.000	368	6920	788785.000
3	20200801	注册会员	80.000	433	7800	874519.000
3	20200801	注册会员	81.000	405	6750	724236.000
3	20200801	注册会员	82.000	391	6832	766527.000
3	20200801	注册会员	83.000	401	7268	812038.000
3	20200801	注册会员	84.000	417	7727	840363.000
3	20200801	注册会员	85.000	436	7920	913794.000
3	20200801	注册会员	86.000	408	7253	792514.000
3	20200801	注册会员	87.000	393	7255	805724.000
3	20200801	注册会员	88.000	355	6221	680153.000
3	20200801	注册会员	89.000	401	7071	784748.000
3	20200801	注册会员	90.000	399	6683	761976.000
3	20200801	注册会员	91.000	406	7380	852679.000
3	20200801	注册会员	92.000	364	6552	713661.000
3	20200801	注册会员	93.000	414	7409	844007.000
3	20200801	注册会员	94.000	382	7045	766417.000
3	20200801	注册会员	95.000	383	6881	795713.000
3	20200801	注册会员	96.000	396	7058	819052.000
3	20200801	注册会员	97.000	414	7154	775206.000
3	20200801	注册会员	98.000	397	7011	800150.000
3	20200801	注册会员	99.000	367	6196	720896.000
3	20200801	注册会员	100.000	387	7081	767656.000
3	20200801	注册会员	101.000	403	7254	799819.000
3	20200801	注册会员	102.000	370	6391	699876.000
3	20200801	注册会员	103.000	405	6815	769885.000
3	20200801	注册会员	104.000	390	6883	746183.000
3	20200801	注册会员	105.000	395	7056	789478.000
3	20200801	注册会员	106.000	405	7471	834866.000
3	20200801	注册会员	107.000	421	7317	805425.000
3	20200801	注册会员	108.000	369	6378	698472.000
3	20200801	注册会员	109.000	407	7290	809031.000
3	20200801	注册会员	110.000	381	6617	739315.000
3	20200801	注册会员	111.000	387	6850	757705.000
3	20200801	注册会员	112.000	354	6739	768671.000
3	20200801	注册会员	113.000	388	6735	752155.000
3	20200801	注册会员	114.000	359	6709	738879.000
3	20200801	注册会员	115.000	375	6691	747170.000
3	20200801	注册会员	116.000	391	6559	751296.000
3	20200801	注册会员	117.000	430	7778	901198.000
3	20200801	注册会员	118.000	383	6651	725579.000
3	20200801	注册会员	119.000	372	6890	769658.000
3	20200801	注册会员	120.000	398	6928	764015.000
3	20200801	注册会员	121.000	385	6885	738875.000
3	20200801	注册会员	122.000	411	7405	836089.000
3	20200801	注册会员	123.000	384	7202	789646.000
3	20200801	注册会员	124.000	409	7164	795825.000
3	20200801	注册会员	125.000	342	6010	679263.000
3	20200801	注册会员	126.000	376	6558	746045.000
3	20200801	注册会员	127.000	403	6801	778264.000
3	20200801	注册会员	128.000	396	7101	793599.000
3	20200801	注册会员	129.000	357	6065	686064.000
3	20200801	注册会员	130.000	417	7692	878811.000
3	20200801	注册会员	131.000	380	6741	758805.000
3	20200801	注册会员	132.000	396	7015	763902.000
3	20200801	注册会员	133.000	395	6761	775283.000
3	20200801	注册会员	134.000	392	6943	819913.000
3	20200801	注册会员	135.000	412	7108	780127.000
3	20200801	注册会员	136.000	371	6593	748797.000
3	20200801	注册会员	137.000	389	7151	825591.000
3	20200801	注册会员	138.000	386	6577	725757.000
3	20200801	注册会员	139.000	394	7155	812301.000
3	20200801	注册会员	140.000	414	7615	850544.000
3	20200801	注册会员	141.000	420	7418	861426.000
3	20200801	注册会员	142.000	405	7227	797758.000
3	20200801	注册会员	143.000	407	7370	819703.000
3	20200801	注册会员	144.000	375	6677	741027.000
3	20200801	注册会员	145.000	403	7077	796701.000
3	20200801	注册会员	146.000	391	6799	752712.000
3	20200801	注册会员	147.000	377	6859	760697.000
3	20200801	注册会员	148.000	366	6361	707446.000
3	20200801	注册会员	149.000	395	7350	800168.000
3	20200801	注册会员	150.000	381	6514	717647.000
3	20200801	注册会员	151.000	401	7026	785645.000
3	20200801	注册会员	152.000	419	7286	806437.000
3	20200801	注册会员	153.000	367	6238	676401.000
3	20200801	注册会员	154.000	380	6465	709693.000
3	20200801	注册会员	155.000	407	7631	900633.000
3	20200801	注册会员	156.000	418	7783	915670.000
3	20200801	注册会员	157.000	396	7118	817839.000
3	20200801	注册会员	158.000	374	6513	704852.000
3	20200801	注册会员	159.000	397	7035	783099.000
3	20200801	注册会员	160.000	417	7575	871335.000
3	20200801	注册会员	161.000	399	7363	829170.000
3	20200801	注册会员	162.000	355	6285	717822.000
3	20200801	注册会员	163.000	383	7081	759283.000
3	20200801	注册会员	164.000	376	6848	782904.000
3	20200801	注册会员	165.000	367	6909	830193.000
3	20200801	注册会员	166.000	412	7052	786861.000
3	20200801	注册会员	167.000	401	7131	802012.000
3	20200801	注册会员	168.000	404	7052	787876.000
3	20200801	注册会员	169.000	368	6855	752914.000
3	20200801	注册会员	170.000	407	7746	884629.000
3	20200801	注册会员	171.000	397	7410	872765.000
3	20200801	注册会员	172.000	417	7659	874160.000
3	20200801	注册会员	173.000	399	7237	809961.000
3	20200801	注册会员	174.000	388	7276	843880.000
3	20200801	注册会员	175.000	407	7080	832618.000
3	20200801	注册会员	176.000	369	6407	695847.000
3	20200801	注册会员	177.000	397	6892	765995.000
3	20200801	注册会员	178.000	403	7400	860510.000
3	20200801	注册会员	179.000	412	7274	812217.000
3	20200801	注册会员	180.000	438	7473	833714.000
3	20200801	注册会员	181.000	375	6724	750529.000
3	20200801	注册会员	182.000	366	6278	695411.000
3	20200801	注册会员	183.000	430	8261	953664.000
3	20200801	注册会员	184.000	404	6781	760793.000
3	20200801	注册会员	185.000	374	6569	727184.000
3	20200801	注册会员	186.000	412	7261	812708.000
3	20200801	注册会员	187.000	387	7350	827210.000
3	20200801	注册会员	188.000	375	6655	746231.000
3	20200801	注册会员	189.000	416	7587	860686.000
3	20200801	注册会员	190.000	406	7188	809230.000
3	20200801	注册会员	191.000	390	6784	772963.000
3	20200801	注册会员	192.000	404	7269	812354.000
3	20200801	注册会员	193.000	371	6612	716929.000
3	20200801	注册会员	194.000	397	6717	758225.000
3	20200801	注册会员	195.000	418	7555	838011.000
3	20200801	注册会员	196.000	401	7415	843994.000
3	20200801	注册会员	197.000	405	7175	771541.000
3	20200801	注册会员	198.000	379	6782	764788.000
3	20200801	注册会员	199.000	386	6564	728103.000
3	20200801	注册会员	200.000	390	7198	813405.000
3	20200801	注册会员	201.000	416	7611	855766.000
3	20200801	注册会员	202.000	387	6761	759981.000
3	20200801	注册会员	203.000	393	6836	758907.000
3	20200801	注册会员	204.000	410	7606	827898.000
3	20200801	注册会员	205.000	386	6991	764460.000
3	20200801	注册会员	206.000	423	7300	792829.000
3	20200801	注册会员	207.000	387	7292	795555.000
3	20200801	注册会员	208.000	391	7330	831012.000
3	20200801	注册会员	209.000	398	6982	775976.000
3	20200801	注册会员	210.000	398	6806	744154.000
3	20200801	注册会员	211.000	404	6940	774434.000
3	20200801	注册会员	212.000	386	6945	733020.000
3	20200801	注册会员	213.000	370	6712	755083.000
3	20200801	注册会员	214.000	393	7116	805945.000
3	20200801	注册会员	215.000	384	6749	778838.000
3	20200801	注册会员	216.000	390	6696	742042.000
3	20200801	注册会员	217.000	417	6704	721850.000
3	20200801	注册会员	218.000	391	6944	793502.000
3	20200801	注册会员	219.000	442	7855	873450.000
3	20200801	注册会员	220.000	415	7394	834533.000
3	20200801	注册会员	221.000	414	7242	826456.000
3	20200801	注册会员	222.000	376	6959	769305.000
3	20200801	注册会员	223.000	399	7290	816214.000
3	20200801	注册会员	224.000	388	6759	759894.000
3	20200801	注册会员	225.000	391	7053	795935.000
3	20200801	注册会员	226.000	417	7397	831797.000
3	20200801	注册会员	227.000	409	7044	768863.000
3	20200801	注册会员	228.000	388	7096	806282.000
3	20200801	注册会员	229.000	378	6719	726495.000
3	20200801	注册会员	230.000	401	6718	754501.000
3	20200801	注册会员	231.000	376	6616	750218.000
3	20200801	注册会员	232.000	381	6965	784497.000
3	20200801	注册会员	233.000	393	7218	801350.000
3	20200801	注册会员	234.000	434	7835	883460.000
3	20200801	注册会员	235.000	427	7663	868623.000
3	20200801	注册会员	236.000	417	7283	816540.000
3	20200801	注册会员	237.000	408	7680	890663.000
3	20200801	注册会员	238.000	365	6589	753432.000
3	20200801	注册会员	239.000	392	7053	762473.000
3	20200801	注册会员	240.000	387	6907	751796.000
3	20200801	注册会员	241.000	385	7113	801775.000
3	20200801	注册会员	242.000	417	7759	828757.000
3	20200801	注册会员	243.000	398	7306	831742.000
3	20200801	注册会员	244.000	390	7119	837620.000
3	20200801	注册会员	245.000	341	6311	698188.000
3	20200801	注册会员	246.000	384	6875	771028.000
3	20200801	注册会员	247.000	394	7036	789116.000
3	20200801	注册会员	248.000	435	7800	871535.000
3	20200801	注册会员	249.000	368	6461	699326.000
3	20200801	注册会员	250.000	393	7050	801893.000
3	20200801	注册会员	251.000	388	7009	795382.000
3	20200801	注册会员	252.000	406	7032	785620.000
3	20200801	注册会员	253.000	377	6813	754259.000
3	20200801	注册会员	254.000	395	6918	793165.000
3	20200801	注册会员	255.000	407	7711	880708.000
3	20200801	注册会员	256.000	391	7153	809735.000
3	20200801	注册会员	257.000	357	6334	721344.000
3	20200801	注册会员	258.000	384	6698	752230.000
3	20200801	注册会员	259.000	402	7076	798547.000
3	20200801	注册会员	260.000	365	6469	718871.000
3	20200801	注册会员	261.000	398	7229	824688.000
3	20200801	注册会员	262.000	360	6676	734432.000
